time,V,alpha,q,theta,dVdt,dalphadt,dqdt,dthetadt,CL,CD,Cm,dele
11.16,31.242943399099858,0.11361470224826613,0.14536231731928975,0.14056431785463536,0.8476294989980808,0.1280406044977275,0.06307432131725603,0.14536231731928975,1.0236646176879987,0.03952736659217891,0.0063363520603147774,-0.0434937
11.18,31.259833984537785,0.11613705234414169,0.14643543279716673,0.14348080440638988,0.8417589646378408,0.12438879839287359,0.044252228408425354,0.14643543279716673,1.037038297442091,0.039642183946109806,0.00444070995637566,-0.0430552
11.2,31.276600765152722,0.1185858159329563,0.14714351017406208,0.14641612206849328,0.8350177142856728,0.12057398727084503,0.026600841572838627,0.14714351017406208,1.0497807489289177,0.03975384385325121,0.0026665324983224936,-0.0426220999999999
11.22,31.29322699068002,0.12095805965869866,0.14750547291619506,0.14936331256154417,0.8274406867720563,0.11661362155550889,0.00979803496098036,0.14750547291619506,1.0618992277139168,0.03986299564600664,0.000981135254991168,-0.0421648
11.24,31.309695910855034,0.1232508501653568,0.1475402444897849,0.15231541760614048,0.8190627410358802,0.11252513056985805,-0.006482592408209213,0.1475402444897849,1.0734010311838647,0.03997029645677963,-0.0006484576444921314,-0.0416534
11.26,31.325990775413118,0.12546125409691944,0.14726674836105086,0.1552654789228808,0.8099456228069563,0.10833453255724579,-0.021524635752077203,0.14726674836105086,1.0842665100154951,0.040073712417973695,-0.002150882949726804,-0.0411615
11.28,31.34209483408963,0.12758633809737507,0.14670390799621227,0.15820653823236355,0.8001386681617415,0.10406387618169355,-0.0350943089185668,0.14670390799621227,1.094488483793623,0.04017246026199238,-0.003503250973350719,-0.0407146
11.3,31.35800023501814,0.1296260134194067,0.14583104031798624,0.16113577456613054,0.7896627503694326,0.09969545834911578,-0.04742281980841295,0.14583104031798624,1.1040591803139035,0.040267259150195675,-0.00472913000812409,-0.0402849
11.32,31.37368487044023,0.13157658742043152,0.14476617817033954,0.16404259802002932,0.7786037462338071,0.09533150682728359,-0.05818767988756846,0.14476617817033954,1.1130312290078572,0.04035651988423769,-0.005796830187599376,-0.0399277
11.34,31.389139399213228,0.13343898147239275,0.14353099793687357,0.16692446040291628,0.7670109977379844,0.09099228467624493,-0.06687016512874132,0.14353099793687357,1.1214104920491639,0.040438826840368106,-0.006655246957483915,-0.0396989
11.36,31.404355364768993,0.1352143996213479,0.14214098350971738,0.1697793004810019,0.7549028277374829,0.08668362756530862,-0.07405660304947562,0.14214098350971738,1.1292284469993918,0.040515646384475267,-0.007363336000175448,-0.0395439999999999
